"2","6","1","1099.0","1198.0","50.0","1.9800000000000002","-0.04312275983132771"
"2","6","2","997.8","1197.78","101.0","1.9800000000000002","-0.04312275983132771"
"2","6","3","901.0","1198.0","150.0","1.9800000000000002","-0.04312275983132771"
"2","6","4","1000","1198.0","100","1.9800000000000002","-0.04312275983132771"
"2","6","5","980.398","1198.0","109.0","1.9800000000000002","-0.04312275983132771"
"2","6","6","1000","1198.0","100","1.9800000000000002","-0.04312275983132771"
"2","6","7","1021.802","1198.22","90.0","1.9800000000000002","-0.04312275983132771"
"2","6","8","1000","1198.0","100","1.9800000000000002","-0.04312275983132771"
"2","6","9","1000","1198.0","100","1.9800000000000002","-0.04312275983132771"
"2","7","0","1000","1217.8","100","2.1780000000000004","-0.04312275983132771"
"2","7","1","1099.0","1207.9","50.0","2.1780000000000004","-0.04312275983132771"
"2","7","2","989.9592","1217.778","105.0","2.1780000000000004","-0.04312275983132771"
"2","7","3","1048.015","1227.7","75.0","2.1780000000000004","-0.04312275983132771"
"2","7","4","1000","1217.8","100","2.1780000000000004","-0.04312275983132771"
"2","7","5","980.398","1217.8000000000002","109.0","2.1780000000000004","-0.04312275983132771"
"2","7","6","1000","1217.8","100","2.1780000000000004","-0.04312275983132771"
"2","7","7","1110.011","1217.8220000000001","45.0","2.1780000000000004","-0.04312275983132771"
"2","7","8","992.1592","1217.8","104.0","2.1780000000000004","-0.04312275983132771"
"2","7","9","780.4576","1217.8","212.0","2.1780000000000004","-0.04312275983132771"
"2","8","0","998.2193979486275","1196.02","101.0","1.9602000000000004","-0.04312275983132771"
"2","8","1","1099.0","1197.01","50.0","1.9602000000000004","-0.04312275983132771"
"2","8","2","989.9592","1195.7802000000001","105.0","1.9602000000000004","-0.04312275983132771"
"2","8","3","1048.015","1195.0300000000002","75.0","1.9602000000000004","-0.04312275983132771"
"2","8","4","1001.7806020513725","1196.02","99.0","1.9602000000000004","-0.04312275983132771"
"2","8","5","980.398","1194.0598","109.0","1.9602000000000004","-0.04312275983132771"
"2","8","6","1000","1196.02","100","1.9602000000000004","-0.04312275983132771"
"2","8","7","1110.011","1198.22","45.0","1.9602000000000004","-0.04312275983132771"
"2","8","8","992.1592","1196.02","104.0","1.9602000000000004","-0.04312275983132771"
"2","8","9","780.4576","1196.02","212.0","1.9602000000000004","-0.04312275983132771"
"2","9","0","937.0742774715534","1178.060205137253","138.0","1.7806020513725285","-0.04312275983132771"
"2","9","1","1099.0","1188.0301025686265","50.0","1.7806020513725285","-0.04312275983132771"
"2","9","2","989.9592","1176.9224153941154","105.0","1.7806020513725285","-0.04312275983132771"
"2","9","3","1109.1601204770743","1181.5601538529397","38.0","1.7806020513725285","-0.04312275983132771"
"2","9","4","1001.7806020513725","1178.0602051372528","99.0","1.7806020513725285","-0.04312275983132771"
"2","9","5","980.398","1174.4836235996056","109.0","1.7806020513725285","-0.04312275983132771"
"2","9","6","1000","1178.0602051372528","100","1.7806020513725285","-0.04312275983132771"
"2","9","7","1110.011","1190.1380923117638","45.0","1.7806020513725285","-0.04312275983132771"
"2","9","8","992.1592","1177.341813342743","104.0","1.7806020513725285","-0.04312275983132771"
"2","9","9","780.4576","1157.945234890976","212.0","1.7806020513725285","-0.04312275983132771"
"2","10","0","937.0742774715534","1165.1290511428028","138.0","1.6525708237047065","-0.04312275983132771"
"2","10","1","1099.0","1181.6285411852352","50.0","1.6525708237047065","-0.04312275983132771"
"2","10","2","989.9592","1163.4791364889943","105.0","1.6525708237047065","-0.04312275983132771"
"2","10","3","1137.4190815624247","1171.957811777853","19.0","1.6525708237047065","-0.04312275983132771"
"2","10","4","1074.65897537675","1165.3851135981386","50.0","1.6525708237047065","-0.04312275983132771"
"2","10","5","980.398","1160.528219783813","109.0","1.6525708237047065","-0.04312275983132771"
"2","10","6","1000","1165.2570823704707","100","1.6525708237047065","-0.04312275983132771"
"2","10","7","1110.011","1184.3766870667118","45.0","1.6525708237047065","-0.04312275983132771"
"2","10","8","992.1592","1164.0265656652896","104.0","1.6525708237047065","-0.04312275983132771"
"2","10","9","679.3202655892719","1130.8026146253978","280.0","1.6525708237047065","-0.04312275983132771"
"2","11","0","937.0742774715534","1142.323573775678","138.0","1.4873137413342359","-0.04312275983132771"
"2","11","1","1099.0","1173.3656870667119","50.0","1.4873137413342359","-0.04312275983132771"
"2","11","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","11","3","1137.4190815624247","1165.678042647775","19.0","1.4873137413342359","-0.04312275983132771"
"2","11","4","1074.65897537675","1149.024662443462","50.0","1.4873137413342359","-0.04312275983132771"
"2","11","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","11","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","11","7","1110.011","1176.9401183600405","45.0","1.4873137413342359","-0.04312275983132771"
"2","11","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","11","9","679.3202655892719","1095.7681131628578","280.0","1.4873137413342359","-0.04312275983132771"
"2","12","0","937.0742774715534","1142.323573775678","138.0","1.4873137413342359","-0.04312275983132771"
"2","12","1","1099.0","1173.3656870667119","50.0","1.4873137413342359","-0.04312275983132771"
"2","12","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","12","3","1137.4190815624247","1165.678042647775","19.0","1.4873137413342359","-0.04312275983132771"
"2","12","4","1074.65897537675","1149.024662443462","50.0","1.4873137413342359","-0.04312275983132771"
"2","12","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","12","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","12","7","1110.011","1176.9401183600405","45.0","1.4873137413342359","-0.04312275983132771"
"2","12","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","12","9","679.3202655892719","1095.7681131628578","280.0","1.4873137413342359","-0.04312275983132771"
"2","13","0","937.0742774715534","1142.323573775678","138.0","1.4873137413342359","-0.04312275983132771"
"2","13","1","1099.0","1173.3656870667119","50.0","1.4873137413342359","-0.04312275983132771"
"2","13","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","13","3","1137.4190815624247","1165.678042647775","19.0","1.4873137413342359","-0.04312275983132771"
"2","13","4","1074.65897537675","1149.024662443462","50.0","1.4873137413342359","-0.04312275983132771"
"2","13","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","13","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","13","7","1110.011","1176.9401183600405","45.0","1.4873137413342359","-0.04312275983132771"
"2","13","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","13","9","679.3202655892719","1095.7681131628578","280.0","1.4873137413342359","-0.04312275983132771"
"2","14","0","937.0742774715534","1142.323573775678","138.0","1.4873137413342359","-0.04312275983132771"
"2","14","1","1099.0","1173.3656870667119","50.0","1.4873137413342359","-0.04312275983132771"
"2","14","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","14","3","1137.4190815624247","1165.678042647775","19.0","1.4873137413342359","-0.04312275983132771"
"2","14","4","1074.65897537675","1149.024662443462","50.0","1.4873137413342359","-0.04312275983132771"
"2","14","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","14","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","14","7","1110.011","1176.9401183600405","45.0","1.4873137413342359","-0.04312275983132771"
"2","14","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","14","9","679.3202655892719","1095.7681131628578","280.0","1.4873137413342359","-0.04312275983132771"
"2","15","0","937.0742774715534","1142.323573775678","138.0","1.4873137413342359","-0.04312275983132771"
"2","15","1","1099.0","1173.3656870667119","50.0","1.4873137413342359","-0.04312275983132771"
"2","15","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","15","3","1137.4190815624247","1165.678042647775","19.0","1.4873137413342359","-0.04312275983132771"
"2","15","4","1074.65897537675","1149.024662443462","50.0","1.4873137413342359","-0.04312275983132771"
"2","15","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","15","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","15","7","1110.011","1176.9401183600405","45.0","1.4873137413342359","-0.04312275983132771"
"2","15","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","15","9","679.3202655892719","1095.7681131628578","280.0","1.4873137413342359","-0.04312275983132771"
"2","16","0","930.3813656355493","1142.323573775678","143.0","1.4873137413342359","-0.04312275983132771"
"2","16","1","1097.6614176327992","1173.3656870667119","51.0","1.4873137413342359","-0.04312275983132771"
"2","16","2","989.9592","1146.1271428400948","105.0","1.4873137413342359","-0.04312275983132771"
"2","16","3","1129.3875873592199","1165.678042647775","25.0","1.4873137413342359","-0.04312275983132771"
"2","16","4","1066.6274811735452","1149.024662443462","56.0","1.4873137413342359","-0.04312275983132771"
"2","16","5","980.398","1142.5151978054319","109.0","1.4873137413342359","-0.04312275983132771"
"2","16","6","1000","1148.7313741334235","100","1.4873137413342359","-0.04312275983132771"
"2","16","7","1139.4598120784178","1176.9401183600405","23.0","1.4873137413342359","-0.04312275983132771"
"2","16","8","992.1592","1146.8398290987607","104.0","1.4873137413342359","-0.04312275983132771"
"2","16","9","673.9659361204687","1095.7681131628578","284.0","1.4873137413342359","-0.04312275983132771"
"2","17","0","930.3813656355493","1121.7986441452654","143.0","1.3385823672008124","-0.04312275983132771"
"2","17","1","1097.6614176327992","1165.9291183600405","51.0","1.3385823672008124","-0.04312275983132771"
"2","17","2","989.9592","1130.5103485560853","105.0","1.3385823672008124","-0.04312275983132771"
"2","17","3","1129.3875873592199","1162.8521465392403","25.0","1.3385823672008124","-0.04312275983132771"
"2","17","4","1066.6274811735452","1141.5880937367906","56.0","1.3385823672008124","-0.04312275983132771"
"2","17","5","980.398","1126.3034780248886","109.0","1.3385823672008124","-0.04312275983132771"
"2","17","6","1000","1133.8582367200813","100","1.3385823672008124","-0.04312275983132771"
"2","17","7","1139.4598120784178","1170.2472065240365","23.0","1.3385823672008124","-0.04312275983132771"
"2","17","8","992.1592","1131.3717661888845","104.0","1.3385823672008124","-0.04312275983132771"
"2","17","9","673.9659361204687","1054.1233284054993","284.0","1.3385823672008124","-0.04312275983132771"
"2","18","0","930.3813656355493","1121.7986441452654","143.0","1.3385823672008124","-0.04312275983132771"
"2","18","1","1097.6614176327992","1165.9291183600405","51.0","1.3385823672008124","-0.04312275983132771"
"2","18","2","989.9592","1130.5103485560853","105.0","1.3385823672008124","-0.04312275983132771"
"2","18","3","1129.3875873592199","1162.8521465392403","25.0","1.3385823672008124","-0.04312275983132771"
"2","18","4","1066.6274811735452","1141.5880937367906","56.0","1.3385823672008124","-0.04312275983132771"
"2","18","5","980.398","1126.3034780248886","109.0","1.3385823672008124","-0.04312275983132771"
"2","18","6","1000","1133.8582367200813","100","1.3385823672008124","-0.04312275983132771"
"2","18","7","1139.4598120784178","1170.2472065240365","23.0","1.3385823672008124","-0.04312275983132771"
"2","18","8","992.1592","1131.3717661888845","104.0","1.3385823672008124","-0.04312275983132771"
"2","18","9","673.9659361204687","1054.1233284054993","284.0","1.3385823672008124","-0.04312275983132771"
"2","19","0","930.3813656355493","1121.7986441452654","143.0","1.3385823672008124","-0.04312275983132771"
"2","19","1","1097.6614176327992","1165.9291183600405","51.0","1.3385823672008124","-0.04312275983132771"
"2","19","2","989.9592","1130.5103485560853","105.0","1.3385823672008124","-0.04312275983132771"
"2","19","3","1129.3875873592199","1162.8521465392403","25.0","1.3385823672008124","-0.04312275983132771"
"2","19","4","1066.6274811735452","1141.5880937367906","56.0","1.3385823672008124","-0.04312275983132771"
"2","19","5","980.398","1126.3034780248886","109.0","1.3385823672008124","-0.04312275983132771"
"2","19","6","1000","1133.8582367200813","100","1.3385823672008124","-0.04312275983132771"
"2","19","7","1139.4598120784178","1170.2472065240365","23.0","1.3385823672008124","-0.04312275983132771"
"2","19","8","992.1592","1131.3717661888845","104.0","1.3385823672008124","-0.04312275983132771"
"2","19","9","673.9659361204687","1054.1233284054993","284.0","1.3385823672008124","-0.04312275983132771"
"2","20","0","930.3813656355493","1121.7986441452654","143.0","1.3385823672008124","-0.04312275983132771"
"2","20","1","1097.6614176327992","1165.9291183600405","51.0","1.3385823672008124","-0.04312275983132771"
"2","20","2","989.9592","1130.5103485560853","105.0","1.3385823672008124","-0.04312275983132771"
"2","20","3","1129.3875873592199","1162.8521465392403","25.0","1.3385823672008124","-0.04312275983132771"
"2","20","4","1066.6274811735452","1141.5880937367906","56.0","1.3385823672008124","-0.04312275983132771"
"2","20","5","980.398","1126.3034780248886","109.0","1.3385823672008124","-0.04312275983132771"
"2","20","6","1000","1133.8582367200813","100","1.3385823672008124","-0.04312275983132771"
"2","20","7","1139.4598120784178","1170.2472065240365","23.0","1.3385823672008124","-0.04312275983132771"
"2","20","8","992.1592","1131.3717661888845","104.0","1.3385823672008124","-0.04312275983132771"
"2","20","9","673.9659361204687","1054.1233284054993","284.0","1.3385823672008124","-0.04312275983132771"
"2","21","0","930.3813656355493","1121.7986441452654","143.0","1.3385823672008124","-0.04312275983132771"
"2","21","1","1097.6614176327992","1165.9291183600405","51.0","1.3385823672008124","-0.04312275983132771"
"2","21","2","989.9592","1130.5103485560853","105.0","1.3385823672008124","-0.04312275983132771"
"2","21","3","1129.3875873592199","1162.8521465392403","25.0","1.3385823672008124","-0.04312275983132771"
"2","21","4","1066.6274811735452","1141.5880937367906","56.0","1.3385823672008124","-0.04312275983132771"
"2","21","5","980.398","1126.3034780248886","109.0","1.3385823672008124","-0.04312275983132771"
"2","21","6","1000","1133.8582367200813","100","1.3385823672008124","-0.04312275983132771"
"2","21","7","1139.4598120784178","1170.2472065240365","23.0","1.3385823672008124","-0.04312275983132771"
"2","21","8","792.6908963396248","1131.3717661888845","246.0","1.3385823672008124","-0.04312275983132771"
"2","21","9","873.4342397808439","1054.1233284054993","142.0","1.3385823672008124","-0.04312275983132771"
"2","22","0","930.3813656355493","1131.25437565973","143.0","1.404706363805459","-0.04312275983132771"
"2","22","1","1097.6614176327992","1169.3014421868775","51.0","1.404706363805459","-0.04312275983132771"
"2","22","2","989.9592","1137.453368199573","105.0","1.404706363805459","-0.04312275983132771"
"2","22","3","1129.3875873592199","1164.5052464543564","25.0","1.404706363805459","-0.04312275983132771"
"2","22","4","1066.6274811735452","1145.2910375466508","56.0","1.404706363805459","-0.04312275983132771"
"2","22","5","980.398","1133.5109936547951","109.0","1.404706363805459","-0.04312275983132771"
"2","22","6","1000","1140.4706363805458","100","1.404706363805459","-0.04312275983132771"
"2","22","7","1139.4598120784178","1171.7680584459433","23.0","1.404706363805459","-0.04312275983132771"
"2","22","8","792.6908963396248","1138.2486618357677","246.0","1.404706363805459","-0.04312275983132771"
"2","22","9","873.4342397808439","1072.902543441219","142.0","1.404706363805459","-0.04312275983132771"
"2","23","0","931.9265426357352","1131.25437565973","142.0","1.404706363805459","-0.04312275983132771"
"2","23","1","1097.6614176327992","1169.3014421868775","51.0","1.404706363805459","-0.04312275983132771"
"2","23","2","989.9592","1137.453368199573","105.0","1.404706363805459","-0.04312275983132771"
"2","23","3","1129.3875873592199","1164.5052464543564","25.0","1.404706363805459","-0.04312275983132771"
"2","23","4","1066.6274811735452","1145.2910375466508","56.0","1.404706363805459","-0.04312275983132771"
"2","23","5","980.398","1133.5109936547951","109.0","1.404706363805459","-0.04312275983132771"
"2","23","6","1009.271062001116","1140.4706363805458","94.0","1.404706363805459","-0.04312275983132771"
"2","23","7","1128.643573077116","1171.7680584459433","30.0","1.404706363805459","-0.04312275983132771"
"2","23","8","792.6908963396248","1138.2486618357677","246.0","1.404706363805459","-0.04312275983132771"
"2","23","9","873.4342397808439","1072.902543441219","142.0","1.404706363805459","-0.04312275983132771"
"2","24","0","931.9265426357352","1151.341676662148","142.0","1.545177000186005","-0.04312275983132771"
"2","24","1","1097.6614176327992","1176.4654446422853","51.0","1.545177000186005","-0.04312275983132771"
"2","24","2","989.9592","1152.2027850195304","105.0","1.545177000186005","-0.04312275983132771"
"2","24","3","1129.3875873592199","1168.01701236387","25.0","1.545177000186005","-0.04312275983132771"
"2","24","4","1066.6274811735452","1153.1573931839614","56.0","1.545177000186005","-0.04312275983132771"
"2","24","5","980.398","1148.8222930202746","109.0","1.545177000186005","-0.04312275983132771"
"2","24","6","1009.271062001116","1154.5177000186004","94.0","1.545177000186005","-0.04312275983132771"
"2","24","7","1127.093664402841","1174.998883082696","31.0","1.545177000186005","-0.04312275983132771"
"2","24","8","792.6908963396248","1172.8044383853821","246.0","1.545177000186005","-0.04312275983132771"
"2","24","9","874.9841484551189","1092.8493738072566","141.0","1.545177000186005","-0.04312275983132771"
"2","25","0","856.6009810659725","1152.0135743827786","196.0","1.5499086742749544","-0.04312275983132771"
"2","25","1","1097.6614176327992","1176.7067600208218","51.0","1.5499086742749544","-0.04312275983132771"
"2","25","2","989.9592","1152.6996107988703","105.0","1.5499086742749544","-0.04312275983132771"
"2","25","3","1129.3875873592199","1168.1353042160938","25.0","1.5499086742749544","-0.04312275983132771"
"2","25","4","1066.6274811735452","1153.4223669329426","56.0","1.5499086742749544","-0.04312275983132771"
"2","25","5","1055.7235615697628","1149.3380454959702","55.0","1.5499086742749544","-0.04312275983132771"
"2","25","6","1009.271062001116","1154.9624773829617","94.0","1.5499086742749544","-0.04312275983132771"
"2","25","7","1127.093664402841","1175.1408333053644","31.0","1.5499086742749544","-0.04312275983132771"
"2","25","8","792.6908963396248","1173.9684302112637","246.0","1.5499086742749544","-0.04312275983132771"
"2","25","9","874.9841484551189","1093.5212715278874","141.0","1.5499086742749544","-0.04312275983132771"
"2","26","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","26","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","26","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","26","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","26","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","26","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","26","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","26","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","26","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","26","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","27","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","27","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","27","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","27","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","27","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","27","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","27","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","27","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","27","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","27","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","28","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","28","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","28","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","28","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","28","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","28","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","28","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","28","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","28","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","28","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","29","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","29","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","29","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","29","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","29","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","29","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","29","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","29","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","29","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","29","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","30","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","30","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","30","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","30","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","30","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","30","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","30","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","30","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","30","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","30","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","31","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","31","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","31","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","31","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","31","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","31","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","31","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
"2","31","7","1127.093664402841","1170.3361164151122","31.0","1.394917806847459","-0.04312275983132771"
"2","31","8","792.6908963396248","1135.8406768240998","246.0","1.394917806847459","-0.04312275983132771"
"2","31","9","874.9841484551189","1071.6675592206107","141.0","1.394917806847459","-0.04312275983132771"
"2","32","0","856.6009810659725","1130.0048712080745","196.0","1.394917806847459","-0.04312275983132771"
"2","32","1","1097.6614176327992","1168.8022257820196","51.0","1.394917806847459","-0.04312275983132771"
"2","32","2","989.9592","1136.4255697189833","105.0","1.394917806847459","-0.04312275983132771"
"2","32","3","1129.3875873592199","1164.2605325304064","25.0","1.394917806847459","-0.04312275983132771"
"2","32","4","1066.6274811735452","1144.7428783570028","56.0","1.394917806847459","-0.04312275983132771"
"2","32","5","1055.7235615697628","1132.444040946373","55.0","1.394917806847459","-0.04312275983132771"
"2","32","6","1009.271062001116","1140.393335844777","94.0","1.394917806847459","-0.04312275983132771"
