0,-0.002389092560899163,-0.002462265998776882,-0.002494215245057099,-0.0024866908064462775,-0.0024414431896508833,-0.0023602229013773793,-0.0022447804483322308,-0.0020968663372219008,-0.0019182310747528541,-0.001710625167631555,-0.0014757991225644678,-0.0012155034462580567,-0.0009314886454187855,-0.0006255052267531188,-0.0002993036969675209,4.5365437231544275e-05,0.0004067516691376124,0.000783104492044218,0.0011726733992449,0.0015737078840331918,0.001984457439702628,0.0024031715595467474,0.002828099736859084,0.003257491464933172,0.0036895962370625517,0.004122663546540272,0.005324357120545336,0.0066961682413528775,0.007717068615988669,0.007614887383695054,0.006719621922246961,0.006712216848517389,0.00682867539672174,0.006912169760273843,0.006037495288098235,0.005230087135136886,0.004492100965287709,0.005057355399419854,0.0036780516848760074,0.003672021566481498,0.002717029009464766,0.0018306223685678415,0.0034581253801509344,0.005283318215876452,0.006599407056201347,0.00886876177335152,0.008443556089189294,0.01063761380323376,0.01010963737546105,0.008754407484573484,0.008178800197247236,0.008529529130416045,0.009487934159667725,0.009024040584778781,0.00845916293313275,0.00857995043727957,0.008606040588603599,0.007522388081119462,0.0077343576536475205,0.0079163847436697,0.00895720808855056,0.00944575470026114,0.008312217485700388,0.007200761003635391,0.007520489675889635,0.007733271646987003,0.005836439628878215,0.005986031202864343,0.007687583007506413,0.009454269262134229,0.010281212019617441,0.010994531780100587,0.012233474677565706,0.012222894525062542,0.01301491447029261,0.012399368864848657,0.016211932646542748,0.014218215752663022,0.013330420015053558,0.01221074708822632,0.011848628750398093,0.012275980854492687,0.012247248228080165,0.011715068173264814,0.011048343672912605,0.011372897733561801,0.01369806469648765,0.014057704870104746,0.013204769949127457,0.01375722798305951,0.012995632651033543,0.013799748807503665,0.01499133470977572,0.014301908387901515,0.013241964704413656,0.013264857763259884,0.010512273880163629,0.010963686332165837,0.005804207156538845,0.004849078584336247,0.007981716111405928,0.008215581022214057,0.006331505675703749,0.004379210592861796,0.0032021939434154862,0.0027470623761834583,0.0009595819588748855,-0.00010998119153100578,0.0013995221277839013,0.0003437999676432599,-0.0007327253886856185,-0.003129135009631739,-0.003227028883069305,-0.0038147460146931503,-0.000988594496532163,-0.0025842684476807504,-0.004173642453790616,-0.0033197973913936417,-0.0030179027618956796,-0.0038557351251034457,-0.0027316833702353853,-0.002168972911456897,-0.0036538894584118844,-0.00534590315830798,-0.004362091826051125,-0.005176533144460397,-0.002427318167498734,-0.005704686419729087,-0.005623789329989267,-0.00654729495031538,-0.007374092904893565,-0.008530210387318656,-0.009074837345068741,-0.009526379317288546,-0.009884836303978071,-0.010150208305137317,-0.009829348748438186,-0.012218740154364464,-0.012712189775784283,-0.0131237869179058,-0.013453531580729004,-0.0137014237642539,-0.013867463468480494,-0.01395165069340878,-0.013953985439038757,-0.013874467705370425,-0.014526540180778627,-0.015319851852780836,-0.014387972663313209,-0.01133749220969637,-0.011362983174487681,-0.013220643353543669,-0.013214766429934464,-0.013112011951951986,-0.011217843080616794,-0.009949405288011953,-0.00735876905714074,-0.005458132814466066,-0.004119902143935573,-0.004412513781947523,-0.002696992878879211,0.00011891391710311459,0.0012159188452590033,0.0008225403545689555,0.0015279766718790527,0.001366788243150337,0.001757840769926719,0.0022090644890452914,0.0022313094410366836,0.0029047817863957527,0.00363426588566615,0.0020729948288838234,0.0014711067568733303,0.0012966621361974462,0.0014868965103258013,0.002483496610226795,0.0022583030271136114,0.001199997984020169,-0.00024506817400747865,-0.0011807039793440511,-0.0019254399133092914,-0.003011430930541022,-0.0020898491266857014,-0.0027679229332234784,-0.0034024173640798674,-0.00489360686199454,-0.00525338536591739,-0.0061773187538773115,-0.006576375011983085,-0.007619161958048048,-0.0073725085624395245,-0.00864707592476113,-0.00866702018161635,-0.008665842971647984,-0.008643544294856028,-0.009715188944915059,-0.010162895269087218,-0.008398267057762844,-0.005951488514903125,-0.0064855866428714165,-0.0064121788722836725,-0.005203058611566084,-0.0038129782643514703,-0.004608050067415056,-0.0017138257163486982,-0.0021033313538534526,-0.0013781515815429737,-0.0031668965480322717,-0.0024140827717666186,-0.002760756933401467,-0.0017133089200030462,-0.0006457687938001676,-0.0013570877574763042,-0.0005825025172725633,0.0001996035485051428,0.0013066379217869678,-0.0007303321603006321,-0.0012779087737470945,-0.00018688643085401028,0.001475374132538107,0.0026286667559343967,0.00376214139880423,0.004875798061147608,0.006130065047177212,0.006642359515229434,0.007138234473458563,0.006350497392803852,0.0065788680482273985,0.0068503427705034325,0.0052911525729258625,0.005336471434638826,0.006560494622230571,0.005386609611835457,0.004058484426437345,0.0036944860375744074,0.003294309508869227,0.005279171220837931,0.005926469190233278,0.004566612961828533,0.0038620299717157204,0.0050962662316338565,0.002732165483980262,0.003270331272206875,0.003911977239326209,0.0029609816886283814,0.0012821928712092095,0.0022119189719686655,0.002940549374769783,0.0013557905051544998,-0.0003495274111898934,-0.0020234901913623203,-0.002335312297763824,-0.003909621224069044,-0.005276877482345159,-0.004472105209557349,-0.005913143619762171,-0.003911332388370368,-0.003237090160561286,-0.002822032417491704,-0.002321592738912686,-0.0007878621968403924,-0.0006707750971077248,-0.002419377850885847,-0.0031547047925698734,-0.003860110407852579,-0.005425820029979944,-0.005885919381367101,-0.00481223428121116,-0.003285159478442399,-0.0030798630779851894,-0.0028300349349414766,-0.002535675049311262,-0.0031360619869887697,-0.00255695558162425,-0.003770138509134935,-0.003456615709205967,-0.0031193283412252098,-0.0017505959892186917,-0.0015757129051289288,-0.003014447153511082,-0.0015983476296922818,-0.0013684473759766286,-0.0037092628402510116,-0.0020496271321052157,-0.0015734243514441762,-5.7975328359048325e-06,0.0002911129972571003,-0.0009943014287130583,-0.0023862650329300053,-0.0019085818355841966,-0.0019649591283868936,-0.003380615676880025,-0.001464360918106829,-0.0020472241059436404,-0.003565745349515371,-0.0036630653205591123,-0.002738432877405245,-0.0028238413426879255,-0.0028894274729080647,-0.0029351912680656645,-0.0020613938206472024,-0.0008764655823709638,-2.848910960928739e-05,0.0013485427302078756,0.0016635150169468339,0.0020317279595564236,0.0024531815580366434,0.0012598993198481951,-2.2229148871118036e-05,0.0007050476433209435,-0.0007874130583829086,-0.0016873638883276726,-0.003472704939904295,-0.003960961626617387,-0.004504117005755383,-0.005691463004391278,-0.005704392228171727,-0.005219024365201332,-0.0053052346150534915,-0.005372312971997894,-0.005420259436034543,-0.0054490740071634364,-0.006213013491359941,-0.00490347877900444,-0.004512517425350386,-0.004100850864503553,-0.002838796609891031,-0.0025585701526946603,-0.003476765912109098,-0.0037398544944395513,-0.0036885165249743407,-0.0034350879019362617,-0.00396622710459395,-0.0023335766062007046,-0.00165714069834706,-0.0009645116994704112,-0.0024364948356853846,-0.0017693440279343746,-0.0011025721202233489,-0.00043617911255230783,0.000980332363027125,0.0005975242198732766,0.0022799594226940575,0.0016036469986151314,0.0022940881298780676,0.001769532813393679,0.002313548859082736,0.002851463985461044,0.004354763911136535,0.003943842791726305,0.00442229022451118,0.0038018187660830895,0.004069351837201059,0.003401825096310144,0.0036057375356891024,0.002772572615421536,0.003024479589078168,0.0032513566366304783,0.003494314029216547,0.003662566584739778,0.0029000360842636377,0.0038860099121827214,0.0037063913800668693,0.0030436051922424724,0.003933022916472791,0.003176447952572031,0.003237705480926855,0.003521341215010832,0.002488432600974643,0.002672429112716739,0.0019722654677537515,0.001960955373193682,0.0011307036378251122,0.0018446412350730038,0.0010801020463181365,0.0003390862070550122,-0.0003784062827163681,-0.0020819635507900755,-0.002939370105984278,-0.003917381908657223,-0.004260917901348855,-0.004770385189209888,-0.005414060151953896,-0.00506535785682969,-0.006056129686488623,-0.006032598357716101,-0.006353325401719629,-0.005579861748048811,-0.005653813149298749,-0.0056959619061810966,-0.00570630801869585,-0.006598084253453661,-0.005628414699180459,-0.006711908529017519,-0.006789441368866543,-0.006842311924392112,-0.005795847914110034,-0.006193520886982956,-0.005189855945684789,-0.006129584411654775,-0.004592750440684569,-0.003940554905156502,-0.003891296636442208,-0.0038018919359430266,-0.003672340803658953,-0.003502643239589991,-0.0021826974237076136,-0.0017271325849524766,-0.001223663789464661,-0.00024667626146900707,0.00024424514008659307,0.000358690135320575,-0.00021728673960104948,-0.0013234595232878388,-0.0008980190917732009,-0.0018895502471586853,-0.0020521917815679064,-0.0015361533649468151,-0.0010082521942766352,-0.0010849175262335952,-0.001295106611839771,-0.00011405830497928206,-0.0005600138580620072,-0.0003229944713000982,-0.0014456671530879216,-0.0012191882983638084,-0.0010029403493534905,-0.00012355995831272808,-6.805785151005285e-05,-1.7060771613824216e-05,0.00019622731963006112,0.0002691025009456372,0.00033863824611824584,0.0004048345551478893,0.00046769142803456656,0.0012168574651709061,0.0010321634933847625,0.0011492776874195481,0.001265296078604376,0.0013802186669392437,0.00210007246539397,0.0020865478203268744,0.0015316563516635986,0.0010399100048415337,0.0012725429985273166,0.0014994937604384535,0.002380725707699077,0.002458819627493396,0.0032585982421477126,0.003270246481348386,0.0032160642440065717,0.002451820635194802,0.0016311850934063671,0.0013340264742842797,0.0010318567068627572,0.0007246757911418013,-0.00012208664074913526,-0.0003279210264292622,-0.0005433122268022801,-0.0007682602418681894,-0.0009935129957081871,-0.001467260965896656,-0.0014287122734438073,-0.0023524246194815196,-0.0020686306243191204,-0.0022611766408853155,-0.0019430089109726113,-0.0015214272571018382,-0.0014731118783387837,-0.001423177685042575,-0.0006215309133495368,-0.001026844836186014,-0.001505633143718206,-0.0013290096667942452,-0.001156211249359542,-0.0002423531120216945,6.073681224790244e-05,0.00036520702139855913,-0.00014831574190136347,7.179248616666161e-06,0.00015832864520840646,0.0009622636454168311,0.0009678195213345415,0.001192879858446075,0.0011554489544828464,0.0007114511030271102,0.0013761219403797694,0.001302649421619229,0.0017763003194410734,0.0015994581164186154,0.0014320339548073765,0.0005365919030088793,0.00023855293765926528,0.0009905086292484426,0.0014930843316285527,0.0018726176909386449,0.0017134334937722068,0.0007721034558972551,0.0005060467901295787,0.0002553000793450458,-0.0002889756282060628,-0.0003566509972825509,-0.0005254107632089704,-0.00078060081990687,-0.0011090324719056465,-0.0017432526979019787,-0.0023528000018532167,-0.0022871895228556574,-0.0027269308232900935,-0.0029318599689073543,-0.003355996085460231,-0.004464698715956566,-0.004959407341777484,-0.005428149367580589,-0.005226944781071221,-0.005524498049006357,-0.005791584507194159,-0.006028204155634625,-0.006048851850626601,-0.0061901850751832944,-0.006523612605733919,-0.006554782577984085,-0.0058291644300793154,-0.00541975563097301,-0.005272951233622651,-0.004867494601881961,-0.004692794081402381,-0.004279718699652259,-0.004068735967717894,-0.0038171392978578558,-0.0035249286900721436,-0.003192104144360759,-0.0035861998466498357,-0.0033269102907881967,-0.003297911265621544,-0.0030172070688812957,-0.002204564271485611,-0.002507609994069206,-0.0021683626505784744,-0.0024572917580789988,-0.0021767807991440943,-0.0018691466873254669,-0.0015343894226231157,-0.000980523021333794,-0.0010712713692072034,-0.0006112679222338765,-0.0007342121495519508,-0.000546745016420377,-0.00020648482199751608,0.00011841545186396191,0.0003289066387445357,0.00012134417199885549,-0.00017440519434342458,-0.0004854403808397542,-0.0008110676457626847,-0.0011506626215575103,-0.0012062480309866109,-0.0012493981014057931,-0.0011819356149514744,-0.0012206685944057324,-0.0015846646946255725,-0.001624777569354333,-0.001654119865656442,-0.0016726915835319006,-0.0016804927229807076,-0.0016775232840028638,-0.0016637832665983689,-0.0016392726707672228,-0.0016039914965094255,-0.0015579397438249772,-0.0015011174127138784,-0.001258321982821311,-0.0012161803661408458,-0.0011506086559136084,-0.0011022612337158479,-0.0009561447087562654,-0.0010707575741627376,-0.0008402610598978249,-0.0009860978143912404,-0.0009261235091278077,-0.0008597951302598121,-0.0008160985918185274,-0.0006497684609694669,-0.0006145585838284235,-0.0006402963107690515,-0.0006487226311409837,-0.0005191373876248686,-0.0003848043226885407,-0.00024572343633200025,-0.00010189472855524711,4.907165996812811e-05,0.00029693792272858304,0.0004347325711095732,0.0006888287466808901,0.0006001768090103657,0.0006928461138234381,0.0004978030958957279,0.0004117450211212843,0.0005797177007874372,0.0004604496168997654,0.00033039896036395896,0.0003164837461452493,0.00023090160403767536,0.00030321176300626804,0.00025627165205953264,0.00021012972666721225,0.0001647859868293073,0.00012024043254581755,7.649306381674288e-05,-7.509364801026275e-05,-0.0001416237708767694,-0.00010057939196997246,-0.0001470877317937416,-0.00019278929427085287,-0.00032539182348955494,-0.00035120738458829836,-0.00037696198249079416,-0.00040265561719704214,-0.0004282882887070425,-0.0004538599970207953,-0.00047937074213830026,-0.0005048205240595576,-0.0004119383540301805,-0.0002852660869746012,-0.0001206043176247477,-0.00022817107224991893,-0.0002046740980316128,-0.000275959051673567,-0.0003706460222569572,-0.00042813921929224285,-0.0005041782192299446,-0.0004218750556130572,-0.00033183348503535765,-0.0003709802566947985,-0.00045420091369129535,-0.00026929343227413563,-5.2904097224632554e-05,5.267856343123766e-05,0.00029261131545190843,0.0002757981592583087,0.00036947983015177537,0.0004356895473531172,0.0004162809924519296,0.0004899673763881613,0.0005585919538283022,0.0004555824257676996,0.000496331350090963,0.0005230714994041001,0.0006082932462904895,0.0005570573772351179,0.0006114369094403486,0.0006618138728522811,0.0007081882674709155,0.0007505600932962517,0.0005231545128008502,0.0005656496685109171,0.0006020641724761024,0.0006323980246964064,0.0006566512251718285,0.0006748237739023694,0.000673739620897447,0.0006773108568807098,0.0006747093652980526,0.0008262341664129417,0.0009221607087140089,0.0009456784307433502,0.0008786513603922373,0.0008087872417489193,0.0008659282812268033,0.0007633396063296149,0.0006590179835348933,0.000552963412842638,0.0004451758942528494,0.00033565542776552734,0.00022440201338067202,0.00011141565109828316,-3.303659081639219e-06,-0.00018875720712409713,-0.00017516853894029575,-0.0002595576872486175,-0.0002491666145708198,-0.00017995840046136554,-0.0002506033294705198,-0.0002999542884035861,-0.0003493434117752378,-0.00034890271950902,-0.000349710948126504,-0.00035036065756100367,-0.0003508518478125192,-0.0005162365347468197,-0.000435565764046263,-0.0003128924407383111,-0.0004437034632373691,-0.0004515593296728715,-0.0004593166843156855,-0.0004946943387983528,-0.00041295493645607815,-0.0004505209625955011,-0.0004449471064219119,-0.0005566829304848858,-0.0005087468982777188,-0.00046068322239116633,-0.00041249190282522806,-0.0003641729395799041,-0.0003157263326551946,-8.982686714925971e-05,-8.286970106178909e-06,7.461974053174413e-05,0.00015889326476450943,0.0002445336025921168,0.0003369610932341822,0.0004242058209140543,0.0005128634535086635,0.0006029339910180095,0.0004993596970500685,0.0003805822786005072,0.0005485802766456573,0.0004124691112160876,0.0005749047514569249,0.0004064077467130658,0.0003668036458723006,0.0003262502425212225,0.0004127693199531793,0.00034364610672869416,0.0002746622116001321,0.00020581763456749272,0.00013711237563077648,-4.667317017403042e-05,-7.132404180719328e-06,-3.684662293913232e-05,-6.6814536484267e-05,-9.703614481612349e-05,-0.00012751144793470177,-0.00015824044584000177,-0.0001892231385320235,-0.00022045952601076687,-0.00012535233764751917,-0.0001354999063730483,-0.00014500937807578534,-2.76087282677746e-05,-6.214867769325128e-05,-9.497678839110631e-05,-0.00028887666671860467,-0.0002019209665280599,-0.0002337656236789966,-0.0003678040310074076,-0.0005359849925773016,-0.0005721383450525362,-0.0006890687464151217,-0.0005642602631123488,-0.00039918252888594414,-0.0004962449305561423,-0.0004326996466303063,-0.0003692429183672868,-0.00030587474576708386,-0.0002425951288296973,-0.00017940406755512754,-0.00011630156194337424,-5.328761199443752e-05,9.63778229168272e-06,7.247462091498634e-05,0.0001286272359985433,0.0001900655433190045,0.00025136920365675453,0.00031253821701179326,0.0002283058764012772,0.0003194694930789858,0.00023442413459804558,0.0004958849325627508,0.0003953762078644805,0.00043482091158391386,0.00047197261783955293,0.0005068313266313979,0.00038361542920708374,0.0003850396970060875,0.0003830823467350611,0.00037774337839400465,0.00036902279198291793,0.0005770325946621664,0.0005708647570524059,0.0007099711320092006,0.0007326950274600541,0.0007674758870720502,0.0006952530246690741,0.0006238466090168573,0.0005532566401153997,0.0004834831179647013,0.00040881249552743814,0.00033961380261208715,0.0002711916294940549,-6.72466134592534e-05,-9.311537057103453e-06,-0.00010836855721757874,-0.00032359194046782593,-0.00039888403021605943,-0.0005623677281879478,-0.0004956029465301309,-0.0005336710195891422,-0.0005727801136005963,-0.0006514038855280383,-0.0006460964162321281,-0.000792198361353081,-0.000486958255312465,-0.0003169488698667699,-0.0003079763923499244,-0.00029859951152349026,-0.0002888182273874675,-0.00027863253994185605,-0.0002680424491866557,-0.00025704795512186695,-0.0002456490577474894,-0.00023384575706352309,-0.0002216380530699682,-0.00034953686982890515,-0.0003072472500365728,-0.00026574804771749234,0.0001062886189813604,0.00014674098577206827,0.00018895249906444847,0.00017444266421900623,0.00020934274928519547,0.0002455933121274141,0.0001908416847467869,0.00024903334230749714,0.0003077901658415255,0.00036711215534887185,0.00042699931082953644,0.000599029745430152,0.0006952461175536397,0.0004937817150008924,0.0005322584078752009,0.00029293561454977215,0.00024275919915266655,0.0001453095721901253,0.00013329962328069507,0.0001181224212793727,9.977796618615783e-05,7.826625800105052e-05,5.358729672405089e-05,0.00018012813038729923,0.00011695069458648582,0.00019445926038954333,-0.00014177350066794345,-0.00018321022718195836,-8.666749899208495e-05,-0.0002610861502419279,-0.00014709437889960026,-0.0001228197498251099,-0.00010125439655764949,-8.239831909721899e-05,9.956245815921468e-05,0.00014370627578392487,0.0003686949187565763,0.0001402678130866274,6.337467534912014e-05,0.00011537647755198758,0.0003485405211252414,0.0003544570987189587,0.0005246145143288644,0.0003416424330214905,0.000338890593027889,0.0003340749065982065,0.0003271953737324434,0.00015347023628020813,0.00016651146354937265,0.000255793955884996,0.0005406508185338101,0.0003926947224778166,0.0003958702415462072,0.0005750626938964699,0.0005339925488966817,0.0004910179152623918,0.0006076413941567987,0.0006395895269791924,0.0007247914774562613,0.0007654306007172154,0.0006494891869909781,0.0005361502975311839,0.0004073769817211523,0.00017845470453004925,0.00016995258138086637,-7.257550278873953e-05,-6.31504440320146e-05,-0.00014965189746240067,-0.00023293659870344565,-0.00019644650546965807,-0.00029758062780816535,-0.0003945068581419794,-0.0005484241316250089,-0.0006241847997923711,-0.0009951439380422814,-0.0010751896080815264,-0.0012759290107330458,-0.001135931545156417,-0.001160691868130015,-0.0011836858146173051,-0.0010189281915258966,-0.0010479712126403359,-0.0010207530716051841,-0.0009908432169448852,-0.0008217687055841691,-0.000814907286814257,-0.0006813680214416311,-0.0006923908838283908,-0.000603885893475113,-0.00054432284651282,-0.0004793684805353743,-0.0006340648791845706,-0.0004784640018909763,-0.000668441121296324,-0.0005062511045008655,-0.0004891520348119694,-0.00046734231391109795,-0.00044082194179825065,-9.969392205103067e-05,0.00026960105489313096,0.0003372887800361732,0.0002734288997074172,0.0003083297245326215,0.00035163261436297607,0.00018497946048293173,0.0002046497935244112,0.00023119627886163832,6.809661865061906e-05,0.00010599390078495203,-0.0001457890283916292,-0.00031351524797178357,-0.0004326015568664562,-0.0004462364737079369,-0.0006010719349381162,-0.0006371089405093897,-0.0007646964481834029,-0.0007530961974373086,-0.0008351530609649478,-0.0009046658477235544,-0.0006879262998721614,-0.0007799398720559184,-0.0007569385998652202,-0.000735480525585559,-0.0006410965367975092,-0.0006089342819659543,-0.00044269901787575183,-0.0002645143729250686,-8.648878546625973e-05,-5.615727965849848e-05,-1.3505008250773247e-06,-5.547556120447804e-05,2.602990211613987e-05,0.00016197648462761423,0.00037696530056215475,0.00044600128073991766,0.00035125387307209427,0.0002844630581176595,0.00029901928365435064,0.00031808930593757505,0.00047092482639213523,0.0005147140890127591,0.0005594095870848528,0.0006050113206084166,0.0005036269810484862,0.0005236537209314782,0.000543553207037883,0.0005724568161932485,0.00059019942457449,0.000500708556937084,0.00040757884852546557,0.00018146344268426027,0.00034178783172697166,0.0002190280686895559,0.0001825645002013567,0.00014279818163436526,9.97291129885815e-05,5.335729426400544e-05,3.6827254606371703e-06,-1.6710258726742797e-05,-3.447973911075808e-05,-4.960736886982847e-05,-6.207480118237594e-05,-7.18636892268205e-05,-7.895568618158347e-05,-8.333244522508573e-05,-8.497561953574816e-05,-8.38668622919923e-05,-7.998782667223794e-05,-7.332016585490683e-05,-6.384553301841964e-05,-5.154558134119768e-05,-3.640196400166119e-05,-1.8396334178231695e-05,2.489654950670571e-06,2.6274350206623642e-05,5.297609841120707e-05,8.26132463860004e-05,0.00011520414095258212,0.00015076712893253175,0.00018932055714742735,0.0002308827724188491,0.00027547212156837594,0.0003231069514175865
