"0.08663873127100982","0.04083501656108217","-8"
"0.14204674599672526","0.018448707922712207","-18"
"0.24848496404518966","0.04166665616739172","23"
"0.15018526326906376","0.008654706821944554","-35"
"0.15518615746667783","0.060338695097530266","-17"
"0.37755385621017584","0.1429288026505336","16"
"0.08152494362114279","0","-30"
"0.22907796941597458","0.221827734845719","-9"
"0.07828383266045699","0.293367755345463","27"
"0.2241888070314078","0.023563831701291046","-34"
"0.12057638917310579","0.1342654897458348","-25"
"0.18959966534398856","0.04247297133936531","-21"
"0.053375890240727024","0.27131955595197665","31"
"0.08051400012161081","0.0010917900136367187","-31"
"0.2565982150329473","0.08126587579987529","39"
"0.03768805419875167","0.14108770981782098","34"
"0.1056419808888972","0.15212182890775783","-13"
"0.10663012205373244","0.23113860456622226","-12"
"0.14537698935138696","0.03825181714625719","-13"
"0.11343273982455188","0.03364289919324286","-10"
"0.05818802630351767","0.1392701858675756","-12"
"0.1428820431680054","0.044034671552198236","12"
"0.11840313325125262","0.1886882837431667","21"
"0.14612737734420786","0.13504451383262125","-6"
"0.09585261248986092","1.0627339841011193e-18","-10"
"0.18991653652844073","0.16681044754602847","13"
"0.16442114631255833","0.2097904564393381","6"
"0.14530361979915074","0.1605158048481374","-12"
"0.24340093785007125","0.24111606587068024","24"
"0.3082937008491003","0","-22"
"0.27053390206678657","0.29498068818112777","39"
"0.2527717919968444","0.11238848798102477","32"
"0.12636766881388223","0.16846920405954388","-40"
"0.1783013088238203","0.35684665731629694","39"
"0.18482097278270126","0.28707385566509763","18"
"0.044681942042465644","0.2191014846579697","-4"
"0.11222773330227298","0.1516588230387137","-26"
"0.07835169583578885","0.01462300571845152","32"
"0.37426623220326266","0.5004567426376085","-40"
"0.2923431633818774","0","38"
"0.09232759470684188","0.02883226717400809","-9"
"0.20736145359678257","0.20877933369598298","-17"
"0.11416143554835811","0","-40"
"0.2379058268478294","0.136905379410982","-40"
"0.07954540801084073","0.09591720412883903","-22"
"0.11371946081439493","0.0392979487403214","-39"
"0.45653891477941677","0.06185144678288446","23"
"0.14805948184674325","0.10800392351395871","20"
"0.03754969206398834","6.884284124040411e-05","10"
"0.09424630790006222","0.09656462238964672","-10"
"0.12251474454382989","0.1436090685243988","-6"
"0.3828621891277819","0.032904670198720266","30"
"0.036596920544919344","0","39"
"0.09659468633551127","0.13480406718477375","-40"
"0.2684180646924224","0.2670790601858939","35"
"0.06519522132942196","2.0440851227490308e-18","7"
"0.09716601924066678","0.06941902536598571","15"
"0.2906580919978531","0.07357593929140628","32"
"0.13288916591280836","0.13012111836381468","-10"
"0.02822607933218118","0.1645304450525095","-13"
"0.08751749126484376","3.2401725526666688e-19","-39"
"0.15018086526547203","0.03662817055506593","36"
"0.18748984047367545","0.05266047187178423","-3"
"0.13650964622721418","0.2504164818039554","-18"
"0.18653720856185688","0.19450206747166837","39"
"0.008518649065757028","0.03643291545028558","14"
"0.09902374306345191","0.08133103257117648","39"
"0.34237904266358216","0.00041346438087070346","15"
"0.21333048923627618","0.3229879638454265","10"
"0.1877681560442413","0.2551029922763639","23"
"0.0775227642628752","0.26899569165680115","-36"
"0.004151557820584803","0.2476916460960895","11"
"0.3655110941147559","0.30754459766954645","12"
"0.23257743875423098","0.0750152761310693","-14"
"0.3512808151238853","0.12546349570925286","37"
"0.2449939608419795","0.1472357521714294","-6"
"0.2884366161184409","0.17084282776760265","19"
"0.2161788896751992","0.04933180837079773","17"
"0.1480317272949893","0.1316522581083206","-40"
"0.21318512630445385","0.127408414666609","-4"
"0.12038079931974166","0.20104920457698494","27"
"0.098140168391389","0.1889758719824698","-40"
"0.13393030326361438","0.19587933366932272","25"
"0.10437753792813154","0.04832333800187319","-9"
"0.14956162248651358","0.15546071385689392","-11"
"0.23577494304951524","0.023799375978671506","39"
"0.12747276290662554","0.2697071760176476","32"
"0.2568522778575551","0.27362996129001105","-19"
"0.19788212024454144","0.08083920784734515","16"
"0.21506245774473412","0.19347251233912327","38"
"0.07038813450002507","0.15420956513119918","37"
"0.12351382711671112","0.1306693832333079","-18"
"0.15277186544505222","0.16950537326600063","-40"
"0.13548495372064054","0.11154401776490257","16"
"0.1826873304980584","0.17397480032529672","35"
"0.04934267106779752","0","0"
"0.2990368400290378","0.08389744508448228","39"
"0.05508016148713165","6.944753323354271e-19","9"
"0.17218941815439837","0.21143149143216605","39"
"0.1906679670858534","0.08094164603487122","39"
"0.19734554138053698","0.15715932507874802","-22"
"0.10770041558617002","0.24458557200968561","30"
"0.2038369970344894","0.18747030104127346","39"
"0.35642277199144107","0","25"
"0.2658198070504579","0.11118510849997673","35"
"0.08322202664090195","0","-4"
"0.24690776719275231","0.013093763683020013","26"
"0.08722862990923677","0.04669976348369022","-30"
"0.0995415594630157","0.10076701212102296","17"
"0.17592897013213354","0.1819417817288534","27"
"0.3756952906420132","0.05110445397596074","33"
"0.17749823560583133","0.2279806465365618","26"
"0.19393102136164564","0.02543051109939516","-19"
"0.18711802269861866","0.2953716820845481","-30"
"0.03429297573199355","4.853269576734395e-19","39"
"0.12896721144825732","0.09129343883538069","-31"
"0.2523266598241595","0.07640300702798955","-19"
"0.05502353749528738","0.13812680882520245","-17"
"0.10804481184477262","0.01154757438823572","-8"
"0.11414179244719425","0.10189293302715605","39"
"0.10351021219376293","0.1282706417452914","16"
"0.15475365519507328","0.22109720454105297","39"
"0.12123402659215465","0.07384882903409612","-11"
"0.23197748484515218","0.19800938582546165","39"
"0.28861558125241665","0.08670719393187004","19"
"0.08716053434585214","0.241727164410485","-10"
"0.20456890642236025","0.10165374133198017","-40"
"0.16173662632483216","0.2114610911490159","39"
"0.10963655646315867","0.05308826513892491","-5"
"0.15157850898183178","0.14835674287043937","-18"
"0.2565682015601195","0.568926310233407","37"
"0.08011444043577527","0","-17"
"0.07001836746839296","0.11677594395857295","-12"
"0.10796618712913598","0.11463863252314362","-23"
"0.0545543876846756","9.271706799182526e-20","-23"
"0.29751958623612235","0.006744628568811493","-25"
"0.05581067339297696","0.13015248083045491","-4"
"0.09121719477182202","0.3234919321276083","20"
"0.29096091246296785","0.004948377347815548","24"
"0.07198717977823954","0.1525716769448331","23"
"0.1458291256774148","0.3943610012042066","23"
"0.2848304082078258","0.15305757823709243","34"
"0.2904366236036463","0.2731911130581417","39"
"0.1307128205691857","0.40977006402264643","23"
"0.17405006025397532","0.1482571207233846","24"
"0.19723868367660993","0.09148776223774908","29"
"0.10180552154340457","0.11369057368881366","39"
"0.04088280771747756","0.1560499304059177","39"
"0.1110771018374013","0.2608142021816861","21"
"0.13263901270992817","0.090606420535672","-2"
"0.21567273905548945","0.07645315867134388","39"
"0.25693496641491276","0.17967190674941103","-29"
"0.049588915840578965","0.009723474000796827","-14"
"0.09791822647195157","0.10233552146614946","39"
"0.2648747098350231","0.04463718759831746","21"
"0.09594563943738477","0.008033690735025308","-21"
"0.24379687509860715","0.22880870481485305","13"
"0.18541274585132395","0.2025247582742446","38"
"0.2173551486092185","0.3303490829406852","-12"
"0.1573402891740368","0.2697955672199702","-27"
"0.13118046089338586","0.1057241683059099","9"
"0.21682229104348874","0.050381021572097236","-6"
"0.1281097200143989","0.06820496719509386","-7"
"0.04733053695507338","0.14138956073715003","-40"
"0.23328362553798632","0.17618698196554922","29"
"0.1274255007130195","0.1507508582237151","-25"
"0.09932439320416447","0.025518868364839145","6"
"0.08680946817496335","0.16902208411917308","-32"
"0.11711021128619933","0.08209385237002048","-11"
"0.03467375664609251","0.01939985522514887","39"
"0.17673229305916355","0.24535136008385597","8"
"0.10182891235236508","1.2717233719875587e-18","-18"
"0.36868233404775","0.4739488855230174","-24"
"0.18704111947519925","0.3404609594114051","-27"
"0.11617491370674496","0.10743168993409082","-9"
"0.14839838014381912","0.24729423101585515","19"
"0.1464918934869559","0.2415618090120536","-13"
"0.24466932816611608","0.2760713669226978","10"
"0.07601011248861834","0.014653027103187164","15"
"0.1637727076930021","0.0466843100890269","25"
"0.05753734813934645","0.20412940301901583","-2"
"0.22980342424723757","0.05429641967612661","5"
"0.14290241835775802","0.1491436492241399","37"
"0.23577082033013508","0.08571886567370524","38"
"0.06347538956060178","0.005619210214598736","-10"
"0.07433291134948078","0.24371624243508178","16"
"0.11762924954963214","0.24917809610482983","8"
"0.10653613298160475","0.08270775229410754","1"
"0.19421556327489045","0.17384398034103607","-23"
"0.1697572923539697","0.10952411869225159","39"
"0.14886166953817936","0.048134256231174156","-27"
"0.1892015845140475","0.21340780775265095","-35"
"0.1643631122615552","0.2242225485835387","5"
"0.07181723703250488","0.08112816100468746","39"
"0.26205473618053454","0.2467143767597505","11"
"0.11798358842404909","0.03497227324758541","-40"
"0.15101862252939274","0.030738095231260885","-40"
"0.2725933191253131","0.11422359671510371","-40"
"0.3574970945120035","0.13785213889120673","36"
"0.09519488504832155","0.20177918380453375","28"
"0.15100095012471992","0.07031595924894483","21"
"0.07611058960909366","0.222221235186418","-21"
"0.13999696547031595","0.17638624206440892","7"
"0.3643990286466549","0.17925402988518124","14"
"0.1143946816015941","0.2057851316999117","16"
"0.19191346835330433","0.07408783518284194","-7"
"0.16301246877885256","0.018607459900857867","15"
"0.05475351517554935","0.0015666986591530813","-30"
"0.2977830057397587","0.10039175285928435","-13"
"0.04585478364472026","0.0827971669429908","38"
"0.14730806945948238","0.12634478194830814","-40"
"0.1509303869237114","0.35500364850891314","35"
"0.11835376294779232","0.0485350364110371","-13"
"0.12572843840745845","0","-27"
"0.22845874917088305","0.167945336578545","34"
"0.3449805163602093","0.09881768675709386","26"
"0.08225974413176775","0.093313688903093","28"
"0.08652239205435926","0","-10"
"0.27426546708479455","0.34559462545046815","39"
"0.1422996531213976","0.25347631596909626","-13"
"0.26571737605477186","0.04870795172056274","14"
"0.09412154005191106","0.3096688943126178","-7"
"0.2968470903543004","0.2701264955026104","19"
"0.015269993626191074","0.14278047498511737","11"
"0.17151015256175728","0.046999568224400046","-21"
"0.10951081704882781","0.20817702437351532","1"
"0.11013337261766473","0.17499156752190925","-18"
"0.1930361186121364","0.06231530691928858","-39"
"0.4591128814520871","0.26004048151999226","15"
"0.1875029280198071","0.10347529516969668","6"
"0.2613346506985662","0.2583206446204722","5"
"0.048762648876263276","0.23666194110694463","-6"
"0.25131005984725874","0.031513870819380445","32"
"0.1607107463388725","0.05249948172954991","-2"
"0.009699053274419963","5.3562778924278426e-20","-38"
"0.1650818310631083","0.09779624362091743","-21"
"0.04277223801668499","0.07434764877716918","-20"
"0.3223610323910454","0.015693055423178708","39"
"0.20119869134987306","6.402652237111519e-19","39"
"0.06902523160297351","0.27435194904513416","-40"
"0.38578366532674413","0.5098726322510458","-17"
"0.0578482532199096","0.22604275029950693","39"
"0.17106488941878142","0.3529872270804009","5"
"0.1495720631963794","0.158005010377422","-40"
"0.09612733889239063","0.2390767152258432","-40"
"0.17885456112267595","0.22514662358487536","-40"
"0.24751184437606893","0.23015734955815823","32"
"0.28011151268443824","0.14211002821243934","-40"
"0.17050640118381338","0.2125728712577728","7"
"0.194992743052411","0.3166911379505467","-9"
"0.08557561201803578","0.247659376766127","36"
"0.07123935159027209","0.052079846997601126","-40"
"0.13226902966549753","0.061142404969933874","-16"
"0.05231089400878288","0.1302751897379548","-40"
"0.28188959697582744","0.18588553581539197","-8"
"0.14219805593266455","0.09041909093691652","-40"
"0.06354660142761888","0.333064663429329","35"
